	Sujeto	canal	media	mediana	dataset	etapa	Q99	Q1
975	sub-009	C3_M2	0.10866972477064223	0.092	DODH	N1	0.29572000000000004	0.008320000000000001
976	sub-010	F3_O1	0.052431666666666675	0.052	DODH	N2	0.102	0.01799
977	sub-010	F3_O1	0.103	0.103	DODH	W	0.3274799999999998	0.00756
978	sub-010	F3_O1	0.08662234042553192	0.087	DODH	R	0.13916999999999996	0.04487
979	sub-010	F3_O1	0.26615999999999995	0.261	DODH	N1	0.48403999999999997	0.09005
980	sub-010	F3_M2	0.049003333333333336	0.046	DODH	N2	0.099	0.016
981	sub-010	F3_M2	0.105	0.105	DODH	W	0.24763999999999997	0.0234
982	sub-010	F3_M2	0.0735159574468085	0.073	DODH	R	0.13626	0.03535
983	sub-010	F3_M2	0.26388	0.271	DODH	N1	0.44906	0.0948
984	sub-010	F4_M1	0.050278333333333335	0.049	DODH	N2	0.09203999999999996	0.018
985	sub-010	F4_M1	0.091	0.091	DODH	W	0.22655999999999987	0.01604
986	sub-010	F4_M1	0.07445744680851063	0.072	DODH	R	0.12652	0.03622
987	sub-010	F4_M1	0.24104	0.251	DODH	N1	0.352	0.10476
988	sub-010	FP1_M2	0.04570166666666667	0.044	DODH	N2	0.09101999999999998	0.01599
989	sub-010	FP1_M2	0.089	0.089	DODH	W	0.22999999999999987	0.0176
990	sub-010	FP1_M2	0.06471276595744681	0.0635	DODH	R	0.1159899999999999	0.024480000000000002
991	sub-010	FP1_M2	0.2288	0.2385	DODH	N1	0.40702	0.0629
992	sub-010	FP2_M1	0.042205	0.041	DODH	N2	0.083	0.014
993	sub-010	FP2_M1	0.063	0.063	DODH	W	0.23407999999999993	0.00656
994	sub-010	FP2_M1	0.06479255319148937	0.061	DODH	R	0.11476999999999987	0.024220000000000002
995	sub-010	FP2_M1	0.19898	0.20350000000000001	DODH	N1	0.32302000000000003	0.04729
996	sub-010	C3_M2	0.05617666666666666	0.054	DODH	N2	0.09301	0.028
997	sub-010	C3_M2	0.146	0.146	DODH	W	0.26	0.03992
998	sub-010	C3_M2	0.07610106382978722	0.075	DODH	R	0.12376999999999987	0.04287
999	sub-010	C3_M2	0.26905999999999997	0.2755	DODH	N1	0.43065	0.10350000000000001
1000	sub-00001	EEG	0.09339	0.088	SHHS1	N2	0.19907999999999992	0.03299
1001	sub-00001	EEG	0.044	0.044	SHHS1	W	0.26907999999999993	0.015
1002	sub-00001	EEG	0.08909345794392522	0.088	SHHS1	R	0.17969999999999997	0.02606
1003	sub-00001	EEG	0.13585106382978726	0.139	SHHS1	N1	0.22995999999999997	0.03244
1004	sub-00001	EEG(sec)	0.062542	0.06	SHHS1	N2	0.16102	0.009980000000000001
1005	sub-00001	EEG(sec)	0.044	0.044	SHHS1	W	0.25676	0.01824
1006	sub-00001	EEG(sec)	0.07813084112149533	0.076	SHHS1	R	0.15563999999999997	0.01654
1007	sub-00001	EEG(sec)	0.13397872340425535	0.142	SHHS1	N1	0.23424	0.01914
1008	sub-00002	EEG	0.13251327433628318	0.125	SHHS1	N2	0.2905	0.06225
1009	sub-00002	EEG	0.164	0.164	SHHS1	W	0.54378	0.005
1010	sub-00002	EEG	0.18121568627450982	0.186	SHHS1	R	0.263	0.1065
1011	sub-00002	EEG	0.19099999999999998	0.192	SHHS1	N1	0.23512	0.14594
1012	sub-00002	EEG(sec)	0.11952212389380532	0.112	SHHS1	N2	0.2475	0.05025
1013	sub-00002	EEG(sec)	0.031	0.031	SHHS1	W	0.44477999999999995	0.011
1014	sub-00002	EEG(sec)	0.15049019607843137	0.155	SHHS1	R	0.23399999999999999	0.0325
1015	sub-00002	EEG(sec)	0.20633333333333334	0.202	SHHS1	N1	0.25492	0.16182
1016	sub-00003	EEG	0.11545714285714284	0.0985	SHHS1	N2	0.41313999999999934	0.04037
1017	sub-00003	EEG	0.171	0.171	SHHS1	W	0.68574	0.030040000000000004
1018	sub-00003	EEG	0.14549541284403672	0.136	SHHS1	R	0.25484	0.060399999999999995
1019	sub-00003	EEG	0.19834285714285715	0.2	SHHS1	N1	0.28496	0.11872
1020	sub-00003	EEG(sec)	0.1045642857142857	0.087	SHHS1	N2	0.43467999999999984	0.032
1021	sub-00003	EEG(sec)	0.16	0.16	SHHS1	W	0.64722	0.03126
1022	sub-00003	EEG(sec)	0.1371467889908257	0.129	SHHS1	R	0.25276	0.049600000000000005
1023	sub-00003	EEG(sec)	0.20102857142857142	0.205	SHHS1	N1	0.28191999999999995	0.11312
1024	sub-00004	EEG	0.08161500000000001	0.076	SHHS1	N2	0.1551099999999999	0.035969999999999995
1025	sub-00004	EEG	0.2065	0.2065	SHHS1	W	0.46849	0.07302
1026	sub-00004	EEG	0.13645945945945948	0.136	SHHS1	R	0.23750999999999994	0.058
1027	sub-00004	EEG	0.2451111111111111	0.219	SHHS1	N1	0.44849	0.06985000000000001
1028	sub-00004	EEG(sec)	0.089195	0.08549999999999999	SHHS1	N2	0.17600999999999997	0.03994
1029	sub-00004	EEG(sec)	0.1975	0.1975	SHHS1	W	0.4543100000000002	0.05955
1030	sub-00004	EEG(sec)	0.13728378378378378	0.1295	SHHS1	R	0.23489	0.057109999999999994
1031	sub-00004	EEG(sec)	0.3247777777777778	0.2955	SHHS1	N1	0.6340699999999999	0.08410000000000001
1032	sub-00005	EEG	0.1487887029288703	0.146	SHHS1	N2	0.2569900000000002	0.075
1033	sub-00005	EEG	0.1365	0.1365	SHHS1	W	0.37829	0.015
1034	sub-00005	EEG	0.12719767441860466	0.1175	SHHS1	R	0.2993500000000003	0.04565
1035	sub-00005	EEG	0.17407142857142857	0.175	SHHS1	N1	0.2545699999999999	0.07581
1036	sub-00005	EEG(sec)	0.11873430962343097	0.117	SHHS1	N2	0.22023	0.05577
1037	sub-00005	EEG(sec)	0.112	0.112	SHHS1	W	0.38872000000000007	0.02714
1038	sub-00005	EEG(sec)	0.1191046511627907	0.1	SHHS1	R	0.29260000000000014	0.05625
1039	sub-00005	EEG(sec)	0.15976190476190474	0.1595	SHHS1	N1	0.22961999999999994	0.07776
1040	sub-00006	EEG	0.04868803418803419	0.044	SHHS1	N2	0.11363999999999987	0.016
1041	sub-00006	EEG	0.04	0.04	SHHS1	W	0.17887999999999982	0.007
1042	sub-00006	EEG	0.05592903225806452	0.05	SHHS1	R	0.13130000000000006	0.008
1043	sub-00006	EEG	0.14547916666666666	0.158	SHHS1	N1	0.24395	0.037989999999999996
1044	sub-00006	EEG(sec)	0.07223504273504273	0.07	SHHS1	N2	0.13965999999999998	0.02667
1045	sub-00006	EEG(sec)	0.049	0.049	SHHS1	W	0.18511999999999978	0.00984
1046	sub-00006	EEG(sec)	0.06648387096774193	0.067	SHHS1	R	0.13884000000000002	0.008539999999999999
1047	sub-00006	EEG(sec)	0.19525	0.188	SHHS1	N1	0.28654	0.1147
1048	sub-00007	EEG	0.07988034188034188	0.077	SHHS1	N2	0.17	0.0215
1049	sub-00007	EEG	0.083	0.083	SHHS1	W	0.355	0.009
1050	sub-00007	EEG	0.06842028985507247	0.06	SHHS1	R	0.23774999999999988	0.02411
1051	sub-00007	EEG	0.2737222222222222	0.2625	SHHS1	N1	0.40729999999999994	0.18219
1052	sub-00007	EEG(sec)	0.07310826210826211	0.069	SHHS1	N2	0.1455	0.025500000000000002
1053	sub-00007	EEG(sec)	0.0795	0.0795	SHHS1	W	0.31065	0.01235
1054	sub-00007	EEG(sec)	0.06265942028985508	0.054	SHHS1	R	0.18833999999999992	0.02311
1055	sub-00007	EEG(sec)	0.2961111111111111	0.2535	SHHS1	N1	0.5634199999999998	0.13256
1056	sub-00008	EEG	0.12603846153846154	0.127	SHHS1	N2	0.18310000000000012	0.06745000000000001
1057	sub-00008	EEG	0.159	0.159	SHHS1	W	0.24374	0.02226
1058	sub-00008	EEG	0.15405405405405406	0.1555	SHHS1	R	0.19235	0.0889
1059	sub-00008	EEG	0.23733333333333337	0.253	SHHS1	N1	0.28415999999999997	0.12374
1060	sub-00008	EEG(sec)	0.08203365384615385	0.078	SHHS1	N2	0.18070000000000003	0.03115
1061	sub-00008	EEG(sec)	0.196	0.196	SHHS1	W	0.3728800000000001	0.02826
1062	sub-00008	EEG(sec)	0.13351351351351354	0.1245	SHHS1	R	0.31396999999999997	0.06992
1063	sub-00008	EEG(sec)	0.15833333333333333	0.16	SHHS1	N1	0.22274	0.06228
1064	sub-00009	EEG	0.07963170163170163	0.07	SHHS1	N2	0.21159999999999984	0.02328
1065	sub-00009	EEG	0.05	0.05	SHHS1	W	0.46260000000000007	0.007
1066	sub-00009	EEG	0.07970229007633586	0.076	SHHS1	R	0.2014	0.0193
1067	sub-00009	EEG	0.19415789473684214	0.198	SHHS1	N1	0.26060000000000005	0.121
1068	sub-00009	EEG(sec)	0.05624242424242424	0.049	SHHS1	N2	0.1571599999999999	0.01528
1069	sub-00009	EEG(sec)	0.03	0.03	SHHS1	W	0.3591000000000002	0.005
1070	sub-00009	EEG(sec)	0.057633587786259544	0.052	SHHS1	R	0.17669999999999997	0.013
1071	sub-00009	EEG(sec)	0.14089473684210524	0.1685	SHHS1	N1	0.22904000000000002	0.03374
1072	sub-00010	EEG	0.07911506276150627	0.0745	SHHS1	N2	0.15607000000000015	0.03354
1073	sub-00010	EEG	0.0845	0.0845	SHHS1	W	0.22067999999999996	0.028990000000000002
1074	sub-00010	EEG	0.08334782608695651	0.0845	SHHS1	R	0.13	0.038829999999999996
1075	sub-00010	EEG	0.16736363636363635	0.165	SHHS1	N1	0.2118	0.0943
1076	sub-00010	EEG(sec)	0.06718828451882845	0.064	SHHS1	N2	0.145	0.02277
1077	sub-00010	EEG(sec)	0.0785	0.0785	SHHS1	W	0.22169999999999987	0.016
1078	sub-00010	EEG(sec)	0.07658695652173912	0.076	SHHS1	R	0.13033999999999998	0.029
1079	sub-00010	EEG(sec)	0.1551818181818182	0.149	SHHS1	N1	0.1975	0.1039
1080	sub-174	Fz	0.035720588235294115	0.031	UBA	N2	0.10025	0.009
1081	sub-174	Fz	0.245	0.245	UBA	W	0.5184200000000001	0.01892
1082	sub-174	Fz	0.07027173913043479	0.062	UBA	R	0.17039999999999975	0.01447
1083	sub-174	Fz	0.10726373626373624	0.103	UBA	N1	0.22779999999999978	0.0143
1084	sub-174	FC1	0.03908613445378152	0.035	UBA	N2	0.0965	0.012
1085	sub-174	FC1	0.258	0.258	UBA	W	0.49612000000000006	0.02244
1086	sub-174	FC1	0.0784891304347826	0.07	UBA	R	0.19116999999999998	0.01696
1087	sub-174	FC1	0.1194065934065934	0.121	UBA	N1	0.23409999999999972	0.013600000000000001
1088	sub-174	FC5	0.049136554621848745	0.045	UBA	N2	0.1225	0.014
1089	sub-174	FC5	0.242	0.242	UBA	W	0.4646400000000001	0.02122
1090	sub-174	FC5	0.08590760869565217	0.0765	UBA	R	0.23403999999999986	0.014130000000000002
1091	sub-174	FC5	0.12046153846153848	0.119	UBA	N1	0.22619999999999976	0.0129
1092	sub-174	C3	0.045707983193277305	0.041	UBA	N2	0.12325	0.01475
1093	sub-174	C3	0.279	0.279	UBA	W	0.57508	0.02722
1094	sub-174	C3	0.0978695652173913	0.088	UBA	R	0.25639999999999974	0.01845
1095	sub-174	C3	0.12705494505494508	0.118	UBA	N1	0.24309999999999976	0.014
1096	sub-174	Cz	0.040241596638655466	0.036	UBA	N2	0.104	0.01475
1097	sub-174	Cz	0.198	0.198	UBA	W	0.4913600000000004	0.01092
1098	sub-174	Cz	0.08851086956521739	0.081	UBA	R	0.22703999999999985	0.01281
1099	sub-174	Cz	0.13302197802197802	0.125	UBA	N1	0.2692999999999999	0.012
1100	sub-174	C4	0.045567226890756304	0.041	UBA	N2	0.11825	0.016
1101	sub-174	C4	0.23	0.23	UBA	W	0.5031800000000002	0.00848
1102	sub-174	C4	0.09756521739130433	0.0905	UBA	R	0.24150999999999995	0.04132
1103	sub-174	C4	0.12932967032967035	0.127	UBA	N1	0.2291	0.0381
1104	sub-174	Pz	0.05220588235294118	0.043	UBA	N2	0.16225	0.019
1105	sub-174	Pz	0.347	0.347	UBA	W	0.67712	0.007699999999999999
1106	sub-174	Pz	0.13680434782608697	0.1215	UBA	R	0.3620799999999997	0.053829999999999996
1107	sub-174	Pz	0.14445054945054947	0.137	UBA	N1	0.2611	0.0391
1108	sub-193	Fz	0.03464040404040405	0.033	UBA	N2	0.08412000000000001	0.009
1109	sub-193	Fz	0.06	0.06	UBA	W	0.27515000000000034	0.005
1110	sub-193	Fz	0.06476666666666667	0.0595	UBA	R	0.13784000000000005	0.032
1111	sub-193	Fz	0.09430188679245285	0.082	UBA	N1	0.25651999999999986	0.01252
1112	sub-193	FC1	0.037347474747474754	0.036	UBA	N2	0.08124	0.011940000000000001
1113	sub-193	FC1	0.0665	0.0665	UBA	W	0.27615000000000034	0.005
1114	sub-193	FC1	0.06986666666666666	0.065	UBA	R	0.13463000000000003	0.03558
1115	sub-193	FC1	0.10135849056603775	0.091	UBA	N1	0.26503999999999983	0.01308
1116	sub-193	FC5	0.053444444444444454	0.053	UBA	N2	0.09606	0.02
1117	sub-193	FC5	0.037	0.037	UBA	W	0.2176500000000003	0.00455
1118	sub-193	FC5	0.0712388888888889	0.069	UBA	R	0.15442	0.02316
1119	sub-193	FC5	0.09054716981132074	0.08	UBA	N1	0.19187999999999988	0.00952
1120	sub-193	C3	0.04557373737373738	0.045	UBA	N2	0.09106	0.014
1121	sub-193	C3	0.078	0.078	UBA	W	0.31155000000000027	0.00555
1122	sub-193	C3	0.08102222222222222	0.0755	UBA	R	0.21426000000000003	0.03879
1123	sub-193	C3	0.10356603773584908	0.093	UBA	N1	0.25119999999999987	0.010039999999999999
1124	sub-193	Cz	0.03904444444444445	0.038	UBA	N2	0.07548000000000002	0.013940000000000001
1125	sub-193	Cz	0.07	0.07	UBA	W	0.3084000000000004	0.005
1126	sub-193	Cz	0.07635555555555555	0.072	UBA	R	0.15278000000000014	0.03979
1127	sub-193	Cz	0.10850943396226415	0.103	UBA	N1	0.29119999999999974	0.011519999999999999
1128	sub-193	C4	0.050333333333333334	0.05	UBA	N2	0.09512000000000001	0.011760000000000001
1129	sub-193	C4	0.027	0.027	UBA	W	0.23115000000000013	0.0026500000000000004
1130	sub-193	C4	0.07548333333333333	0.071	UBA	R	0.1738300000000002	0.02569
1131	sub-193	C4	0.09286792452830189	0.093	UBA	N1	0.2481199999999997	0.00608
1132	sub-193	Pz	0.05290909090909092	0.051	UBA	N2	0.109	0.011700000000000002
1133	sub-193	Pz	0.0305	0.0305	UBA	W	0.3408000000000002	0.00255
1134	sub-193	Pz	0.09589444444444443	0.0955	UBA	R	0.2282500000000002	0.02558
1135	sub-193	Pz	0.09573584905660375	0.088	UBA	N1	0.21263999999999994	0.00456
1136	sub-200	Fz	0.05105133079847909	0.043	UBA	N2	0.135	0.015
1137	sub-200	Fz	0.083	0.083	UBA	W	0.3284200000000001	0.00686
1138	sub-200	Fz	0.058778688524590166	0.058	UBA	R	0.101	0.018
1139	sub-200	Fz	0.10660465116279069	0.078	UBA	N1	0.2757799999999999	0.011099999999999999
1140	sub-200	FC1	0.05434980988593156	0.048	UBA	N2	0.128	0.01525
1141	sub-200	FC1	0.081	0.081	UBA	W	0.33564000000000005	0.00686
1142	sub-200	FC1	0.06274590163934426	0.0595	UBA	R	0.10936999999999998	0.01921
1143	sub-200	FC1	0.10967441860465114	0.086	UBA	N1	0.26486	0.01126
1144	sub-200	FC5	0.058492395437262354	0.053	UBA	N2	0.13725	0.018
1145	sub-200	FC5	0.076	0.076	UBA	W	0.30612000000000006	0.006
1146	sub-200	FC5	0.05960655737704918	0.0565	UBA	R	0.12963999999999987	0.01184
1147	sub-200	FC5	0.07865116279069767	0.067	UBA	N1	0.21407999999999996	0.00984
1148	sub-200	C3	0.05489923954372624	0.049	UBA	N2	0.1325	0.01625
1149	sub-200	C3	0.066	0.066	UBA	W	0.31738000000000005	0.00672
1150	sub-200	C3	0.06232786885245902	0.06	UBA	R	0.11757999999999998	0.011470000000000001
1151	sub-200	C3	0.09272093023255815	0.062	UBA	N1	0.25106	0.0101
1152	sub-200	Cz	0.05238593155893536	0.048	UBA	N2	0.12875	0.01625
1153	sub-200	Cz	0.082	0.082	UBA	W	0.33538000000000007	0.006
1154	sub-200	Cz	0.06316393442622953	0.062	UBA	R	0.1194799999999999	0.01921
1155	sub-200	Cz	0.11348837209302326	0.098	UBA	N1	0.28381999999999996	0.0091
1156	sub-200	C4	0.05310836501901141	0.047	UBA	N2	0.125	0.018
1157	sub-200	C4	0.09	0.09	UBA	W	0.27726	0.00802
1158	sub-200	C4	0.059868852459016395	0.0575	UBA	R	0.10494999999999996	0.028210000000000002
1159	sub-200	C4	0.119046511627907	0.099	UBA	N1	0.27816	0.013
1160	sub-200	Pz	0.05706653992395438	0.052	UBA	N2	0.152	0.023
1161	sub-200	Pz	0.108	0.108	UBA	W	0.37776000000000004	0.0073
1162	sub-200	Pz	0.06685245901639343	0.0635	UBA	R	0.1411699999999998	0.023629999999999998
1163	sub-200	Pz	0.09686046511627909	0.074	UBA	N1	0.28564	0.01568
1164	sub-211	Fz	0.03485141509433962	0.032	UBA	N2	0.08607999999999992	0.011
1165	sub-211	Fz	0.022	0.022	UBA	W	0.1292299999999999	0.00411
1166	sub-211	Fz	0.0435054945054945	0.043	UBA	R	0.07719	0.00681
1167	sub-211	Fz	0.090515625	0.091	UBA	N1	0.25581999999999977	0.00963
1168	sub-211	FC1	0.03534669811320755	0.034	UBA	N2	0.07707999999999993	0.012
1169	sub-211	FC1	0.032	0.032	UBA	W	0.1563499999999998	0.005
1170	sub-211	FC1	0.04581868131868131	0.0455	UBA	R	0.07956999999999999	0.007
1171	sub-211	FC1	0.097875	0.098	UBA	N1	0.2697899999999998	0.00789
1172	sub-211	FC5	0.04259198113207548	0.041	UBA	N2	0.09030999999999995	0.014230000000000001
1173	sub-211	FC5	0.0305	0.0305	UBA	W	0.14667999999999984	0.005
1174	sub-211	FC5	0.046769230769230764	0.045	UBA	R	0.09313999999999999	0.00681
1175	sub-211	FC5	0.09425	0.0875	UBA	N1	0.2825699999999999	0.007
1176	sub-211	C3	0.03788915094339622	0.037	UBA	N2	0.075	0.011
1177	sub-211	C3	0.0395	0.0395	UBA	W	0.15888999999999998	0.004
1178	sub-211	C3	0.04909340659340659	0.048	UBA	R	0.08832999999999998	0.007
1179	sub-211	C3	0.09953125	0.0945	UBA	N1	0.2698399999999999	0.008629999999999999
1180	sub-211	Cz	0.032719339622641515	0.032	UBA	N2	0.066	0.010230000000000001
1181	sub-211	Cz	0.038	0.038	UBA	W	0.1592299999999999	0.004
1182	sub-211	Cz	0.04695054945054945	0.047	UBA	R	0.07876	0.006
1183	sub-211	Cz	0.09696875000000002	0.0915	UBA	N1	0.24823999999999988	0.00989
1184	sub-211	C4	0.039469339622641514	0.039	UBA	N2	0.07376999999999997	0.013
1185	sub-211	C4	0.0405	0.0405	UBA	W	0.14166999999999996	0.00311
1186	sub-211	C4	0.05068131868131867	0.05	UBA	R	0.07156999999999998	0.03081
1187	sub-211	C4	0.1253125	0.1275	UBA	N1	0.2981899999999998	0.01
1188	sub-211	Pz	0.04188679245283019	0.041	UBA	N2	0.07576999999999998	0.014
1189	sub-211	Pz	0.056	0.056	UBA	W	0.19990999999999975	0.002
1190	sub-211	Pz	0.05707692307692307	0.055	UBA	R	0.08918999999999999	0.032150000000000005
1191	sub-211	Pz	0.1235625	0.135	UBA	N1	0.27229	0.0056300000000000005
1192	sub-215	Fz	0.03485141509433962	0.032	UBA	N2	0.08607999999999992	0.011
1193	sub-215	Fz	0.022	0.022	UBA	W	0.1292299999999999	0.00411
1194	sub-215	Fz	0.0435054945054945	0.043	UBA	R	0.07719	0.00681
1195	sub-215	Fz	0.090515625	0.091	UBA	N1	0.25581999999999977	0.00963
1196	sub-215	FC1	0.03534669811320755	0.034	UBA	N2	0.07707999999999993	0.012
1197	sub-215	FC1	0.032	0.032	UBA	W	0.1563499999999998	0.005
1198	sub-215	FC1	0.04581868131868131	0.0455	UBA	R	0.07956999999999999	0.007
1199	sub-215	FC1	0.097875	0.098	UBA	N1	0.2697899999999998	0.00789
1200	sub-215	FC5	0.04259198113207548	0.041	UBA	N2	0.09030999999999995	0.014230000000000001
1201	sub-215	FC5	0.0305	0.0305	UBA	W	0.14667999999999984	0.005
1202	sub-215	FC5	0.046769230769230764	0.045	UBA	R	0.09313999999999999	0.00681
1203	sub-215	FC5	0.09425	0.0875	UBA	N1	0.2825699999999999	0.007
1204	sub-215	C3	0.03788915094339622	0.037	UBA	N2	0.075	0.011
1205	sub-215	C3	0.0395	0.0395	UBA	W	0.15888999999999998	0.004
1206	sub-215	C3	0.04909340659340659	0.048	UBA	R	0.08832999999999998	0.007
1207	sub-215	C3	0.09953125	0.0945	UBA	N1	0.2698399999999999	0.008629999999999999
1208	sub-215	Cz	0.032719339622641515	0.032	UBA	N2	0.066	0.010230000000000001
1209	sub-215	Cz	0.038	0.038	UBA	W	0.1592299999999999	0.004
1210	sub-215	Cz	0.04695054945054945	0.047	UBA	R	0.07876	0.006
1211	sub-215	Cz	0.09696875000000002	0.0915	UBA	N1	0.24823999999999988	0.00989
1212	sub-215	C4	0.039469339622641514	0.039	UBA	N2	0.07376999999999997	0.013
1213	sub-215	C4	0.0405	0.0405	UBA	W	0.14166999999999996	0.00311
1214	sub-215	C4	0.05068131868131867	0.05	UBA	R	0.07156999999999998	0.03081
1215	sub-215	C4	0.1253125	0.1275	UBA	N1	0.2981899999999998	0.01
1216	sub-215	Pz	0.04188679245283019	0.041	UBA	N2	0.07576999999999998	0.014
1217	sub-215	Pz	0.056	0.056	UBA	W	0.19990999999999975	0.002
1218	sub-215	Pz	0.05707692307692307	0.055	UBA	R	0.08918999999999999	0.032150000000000005
1219	sub-215	Pz	0.1235625	0.135	UBA	N1	0.27229	0.0056300000000000005
1220	sub-217	Fz	0.06081690140845071	0.061	UBA	N2	0.12675	0.015
1221	sub-217	Fz	0.351	0.351	UBA	W	0.55482	0.01648
1222	sub-217	Fz	0.10383653846153845	0.103	UBA	R	0.17490999999999998	0.049210000000000004
1223	sub-217	Fz	0.09767567567567569	0.09	UBA	N1	0.23640000000000014	0.0114
1224	sub-217	FC1	0.0725680751173709	0.0745	UBA	N2	0.1465	0.021
1225	sub-217	FC1	0.367	0.367	UBA	W	0.5948199999999999	0.013439999999999999
1226	sub-217	FC1	0.10568269230769231	0.104	UBA	R	0.17687999999999998	0.04627
1227	sub-217	FC1	0.10369369369369368	0.1	UBA	N1	0.23910000000000015	0.0114
1228	sub-217	FC5	0.08876525821596244	0.0885	UBA	N2	0.16625	0.02425
1229	sub-217	FC5	0.329	0.329	UBA	W	0.5835999999999999	0.011959999999999998
1230	sub-217	FC5	0.11716346153846155	0.12	UBA	R	0.20578999999999997	0.04024
1231	sub-217	FC5	0.10281981981981984	0.102	UBA	N1	0.194	0.0095
1232	sub-217	C3	0.09273474178403755	0.09	UBA	N2	0.18325	0.0315
1233	sub-217	C3	0.434	0.434	UBA	W	0.7032999999999999	0.01644
1234	sub-217	C3	0.13427884615384617	0.126	UBA	R	0.25849	0.05
1235	sub-217	C3	0.10160360360360361	0.098	UBA	N1	0.21230000000000016	0.0105
1236	sub-217	Cz	0.07665962441314553	0.076	UBA	N2	0.15575	0.03
1237	sub-217	Cz	0.366	0.366	UBA	W	0.5992999999999999	0.01896
1238	sub-217	Cz	0.10822115384615386	0.107	UBA	R	0.17578999999999997	0.045239999999999995
1239	sub-217	Cz	0.11935135135135136	0.114	UBA	N1	0.2544	0.0125
1240	sub-217	C4	0.08160328638497652	0.079	UBA	N2	0.15075	0.02925
1241	sub-217	C4	0.314	0.314	UBA	W	0.5078999999999999	0.03374
1242	sub-217	C4	0.12547115384615384	0.1235	UBA	R	0.21897	0.05403
1243	sub-217	C4	0.11147747747747747	0.113	UBA	N1	0.19580000000000003	0.0357
1244	sub-217	Pz	0.0763755868544601	0.079	UBA	N2	0.1755	0.002
1245	sub-217	Pz	0.41	0.41	UBA	W	0.6461199999999999	0.01074
1246	sub-217	Pz	0.13508653846153845	0.1325	UBA	R	0.29242999999999997	0.01142
1247	sub-217	Pz	0.11842342342342344	0.121	UBA	N1	0.2450000000000001	0.0095
1248	sub-222	Fz	0.020799528301886794	0.015	UBA	N2	0.06753999999999996	0.002
1249	sub-222	Fz	0.1205	0.1205	UBA	W	0.3618799999999998	0.008369999999999999
1250	sub-222	Fz	0.03033333333333333	0.028	UBA	R	0.08427999999999997	0.002
1251	sub-222	Fz	0.08836781609195403	0.067	UBA	N1	0.24136000000000002	0.01544
1252	sub-222	FC1	0.02369103773584906	0.017	UBA	N2	0.07353999999999997	0.002
1253	sub-222	FC1	0.1335	0.1335	UBA	W	0.35220999999999997	0.012369999999999999
1254	sub-222	FC1	0.03353787878787878	0.0285	UBA	R	0.09520999999999998	0.002
1255	sub-222	FC1	0.10051724137931038	0.091	UBA	N1	0.24934	0.01544
1256	sub-222	FC5	0.02988679245283019	0.024	UBA	N2	0.08353999999999998	0.003
1257	sub-222	FC5	0.095	0.095	UBA	W	0.34147	0.010159999999999999
1258	sub-222	FC5	0.03757575757575757	0.034	UBA	R	0.11420999999999998	0.002
1259	sub-222	FC5	0.08789655172413795	0.082	UBA	N1	0.20438000000000003	0.01586
1260	sub-222	C3	0.028075471698113207	0.021	UBA	N2	0.09207999999999993	0.002
1261	sub-222	C3	0.15100000000000002	0.15100000000000002	UBA	W	0.3637299999999999	0.01479
1262	sub-222	C3	0.03993939393939394	0.0335	UBA	R	0.11982999999999998	0.002
1263	sub-222	C3	0.104816091954023	0.108	UBA	N1	0.23430000000000004	0.01358
1264	sub-222	Cz	0.02588915094339623	0.019	UBA	N2	0.07984999999999991	0.002
1265	sub-222	Cz	0.1745	0.1745	UBA	W	0.3777299999999999	0.01579
1266	sub-222	Cz	0.03696212121212122	0.0345	UBA	R	0.10272999999999996	0.002
1267	sub-222	Cz	0.11398850574712643	0.111	UBA	N1	0.25470000000000004	0.01372
1268	sub-222	C4	0.03249528301886793	0.027	UBA	N2	0.09407999999999993	0.004
1269	sub-222	C4	0.2405	0.2405	UBA	W	0.44682999999999984	0.009
1270	sub-222	C4	0.04862121212121212	0.047	UBA	R	0.1450499999999999	0.00362
1271	sub-222	C4	0.11398850574712646	0.102	UBA	N1	0.26002000000000003	0.01816
1272	sub-222	Pz	0.03630660377358491	0.027	UBA	N2	0.12677999999999975	0.0032300000000000007
1273	sub-222	Pz	0.3555	0.3555	UBA	W	0.55942	0.00937
1274	sub-222	Pz	0.06046969696969697	0.0575	UBA	R	0.15848999999999996	0.00362
1275	sub-222	Pz	0.1257471264367816	0.127	UBA	N1	0.27124000000000004	0.013
1276	sub-225	Fz	0.03620327102803739	0.032	UBA	N2	0.0986500000000001	0.007
1277	sub-225	Fz	0.0695	0.0695	UBA	W	0.3404800000000002	0.005
1278	sub-225	Fz	0.04936931818181818	0.0465	UBA	R	0.10675000000000001	0.0135
1279	sub-225	Fz	0.16527999999999998	0.177	UBA	N1	0.31308	0.01644
1280	sub-225	FC1	0.037170560747663554	0.0335	UBA	N2	0.09346000000000004	0.00927
1281	sub-225	FC1	0.089	0.089	UBA	W	0.3358100000000002	0.00637
1282	sub-225	FC1	0.05147159090909092	0.05	UBA	R	0.10975	0.022250000000000002
1283	sub-225	FC1	0.17305333333333334	0.178	UBA	N1	0.33326	0.015700000000000002
1284	sub-225	FC5	0.053264018691588796	0.049	UBA	N2	0.1253000000000002	0.01354
1285	sub-225	FC5	0.083	0.083	UBA	W	0.34363000000000027	0.006
1286	sub-225	FC5	0.04822727272727272	0.046	UBA	R	0.10700000000000001	0.012
1287	sub-225	FC5	0.14126666666666665	0.161	UBA	N1	0.25932000000000016	0.01174
